assessmentScore,assignmentId,courseId,createdAt,id,isAvailable,isLate,moduleId,status,studentId,submissionDate,timeSpentMinutes,updatedAt
,ASG327241,CRS583398,2025-09-24T16:49:39.905871,fa_01d96d19,False,,MOD852923,future,173171118,,,2025-09-24T16:49:39.905871
,ASG234064,CRS583398,2025-09-24T16:49:39.905871,fa_ef22b5cd,False,,MOD852923,future,173171118,,,2025-09-24T16:49:39.905871
,ASG446368,CRS583398,2025-09-24T16:49:39.905871,fa_b8aabe60,False,,MOD295195,future,173171118,,,2025-09-24T16:49:39.905871
,ASG206847,CRS583398,2025-09-24T16:49:39.905871,fa_0dbd765a,False,,MOD295195,future,173171118,,,2025-09-24T16:49:39.905871
,ASG959133,CRS583398,2025-09-24T16:49:39.905871,fa_f8d6b8b8,False,,MOD489717,future,173171118,,,2025-09-24T16:49:39.905871
,ASG546268,CRS583398,2025-09-24T16:49:39.905871,fa_d41b7cd1,False,,MOD178390,future,173171118,,,2025-09-24T16:49:39.905871
,ASG486881,CRS430230,2025-09-24T16:49:39.905871,pa_acc030d4,True,,MOD700031,pending,510851138,,,2025-09-24T16:49:39.905871
,ASG976589,CRS430230,2025-09-24T16:49:39.905871,pa_5b9c1fb0,True,,MOD700031,pending,510851138,,,2025-09-24T16:49:39.905871
,ASG606210,CRS430230,2025-09-24T16:49:39.905871,fa_4e78f262,False,,MOD192486,future,510851138,,,2025-09-24T16:49:39.905871
,ASG613485,CRS430230,2025-09-24T16:49:39.905871,fa_f5d9398c,False,,MOD369841,future,510851138,,,2025-09-24T16:49:39.905871
,ASG534715,CRS430230,2025-09-24T16:49:39.905871,fa_740e1834,False,,MOD369841,future,510851138,,,2025-09-24T16:49:39.905871
,ASG527103,CRS430230,2025-09-24T16:49:39.905871,fa_dc17ce10,False,,MOD405876,future,510851138,,,2025-09-24T16:49:39.905871
,ASG442700,CRS430230,2025-09-24T16:49:39.905871,fa_959bf372,False,,MOD405876,future,510851138,,,2025-09-24T16:49:39.905871
,ASG517019,CRS430230,2025-09-24T16:49:39.905871,fa_7a60a6e1,False,,MOD975016,future,510851138,,,2025-09-24T16:49:39.905871
,ASG273230,CRS430230,2025-09-24T16:49:39.905871,fa_9ebebc15,False,,MOD016077,future,510851138,,,2025-09-24T16:49:39.905871
,ASG055313,CRS430230,2025-09-24T16:49:39.905871,fa_4f34aa29,False,,MOD635821,future,510851138,,,2025-09-24T16:49:39.905871
,ASG329057,CRS446141,2025-09-24T16:49:39.905871,fa_6055a2b5,False,,MOD210995,future,510851138,,,2025-09-24T16:49:39.905871
,ASG284784,CRS446141,2025-09-24T16:49:39.905871,fa_ec5d3b04,False,,MOD210995,future,510851138,,,2025-09-24T16:49:39.905871
,ASG009429,CRS446141,2025-09-24T16:49:39.905871,fa_374b7824,False,,MOD874307,future,510851138,,,2025-09-24T16:49:39.905871
,ASG687550,CRS446141,2025-09-24T16:49:39.905871,fa_fb36c91b,False,,MOD874307,future,510851138,,,2025-09-24T16:49:39.905871
,ASG628091,CRS446141,2025-09-24T16:49:39.905871,fa_2528b1cd,False,,MOD735642,future,510851138,,,2025-09-24T16:49:39.905871
,ASG200193,CRS446141,2025-09-24T16:49:39.905871,fa_aac9935d,False,,MOD373068,future,510851138,,,2025-09-24T16:49:39.905871
,ASG432376,CRS446141,2025-09-24T16:49:39.905871,fa_149b7dc2,False,,MOD373068,future,510851138,,,2025-09-24T16:49:39.905871
,ASG765867,CRS446141,2025-09-24T16:49:39.905871,fa_d3e0a827,False,,MOD532943,future,510851138,,,2025-09-24T16:49:39.905871
,ASG609768,CRS446141,2025-09-24T16:49:39.905871,fa_fa2a1e25,False,,MOD532943,future,510851138,,,2025-09-24T16:49:39.905871
,ASG914539,CRS446141,2025-09-24T16:49:39.905871,fa_4b079f2a,False,,MOD666036,future,510851138,,,2025-09-24T16:49:39.905871
,ASG424151,CRS446141,2025-09-24T16:49:39.905871,fa_51db2c43,False,,MOD666036,future,510851138,,,2025-09-24T16:49:39.905871
,ASG528951,CRS446141,2025-09-24T16:49:39.905871,fa_0390e2ee,False,,MOD450429,future,510851138,,,2025-09-24T16:49:39.905871
,ASG429405,CRS446141,2025-09-24T16:49:39.905871,fa_2ff1d2ef,False,,MOD450429,future,510851138,,,2025-09-24T16:49:39.905871
,ASG488161,CRS446141,2025-09-24T16:49:39.905871,fa_020bb03e,False,,MOD413247,future,510851138,,,2025-09-24T16:49:39.905871
,ASG367080,CRS446141,2025-09-24T16:49:39.905871,fa_fe689293,False,,MOD413247,future,510851138,,,2025-09-24T16:49:39.905871
,ASG852991,CRS446141,2025-09-24T16:49:39.907871,fa_7de5621c,False,,MOD682512,future,510851138,,,2025-09-24T16:49:39.907871
,ASG993493,CRS446141,2025-09-24T16:49:39.907871,fa_e0b97dad,False,,MOD682512,future,510851138,,,2025-09-24T16:49:39.907871
,ASG365489,CRS446141,2025-09-24T16:49:39.907871,fa_adcc91a8,False,,MOD330967,future,510851138,,,2025-09-24T16:49:39.907871
,ASG102439,CRS446141,2025-09-24T16:49:39.907871,fa_aba871ad,False,,MOD330967,future,510851138,,,2025-09-24T16:49:39.907871
,ASG263927,CRS261592,2025-09-24T16:49:39.908468,pa_88d5d8f7,True,,MOD922432,pending,510851138,,,2025-09-24T16:49:39.908468
,ASG505574,CRS261592,2025-09-24T16:49:39.908468,pa_b9a5aa01,True,,MOD955420,pending,510851138,,,2025-09-24T16:49:39.908468
,ASG756236,CRS261592,2025-09-24T16:49:39.908468,pa_d0dab958,True,,MOD955420,pending,510851138,,,2025-09-24T16:49:39.908468
,ASG394130,CRS261592,2025-09-24T16:49:39.908468,fa_159d593a,False,,MOD895159,future,510851138,,,2025-09-24T16:49:39.908468
,ASG595646,CRS261592,2025-09-24T16:49:39.908468,fa_c6f61529,False,,MOD383486,future,510851138,,,2025-09-24T16:49:39.908468
,ASG037975,CRS261592,2025-09-24T16:49:39.908468,fa_4ebe3b5b,False,,MOD383486,future,510851138,,,2025-09-24T16:49:39.908468
,ASG727651,CRS831057,2025-09-24T16:49:39.908468,pa_7c041520,True,,MOD559644,pending,510851138,,,2025-09-24T16:49:39.908468
,ASG176760,CRS831057,2025-09-24T16:49:39.908468,pa_3d0a0780,True,,MOD913915,pending,510851138,,,2025-09-24T16:49:39.908468
,ASG609707,CRS831057,2025-09-24T16:49:39.908468,pa_3463c90f,True,,MOD913915,pending,510851138,,,2025-09-24T16:49:39.908468
,ASG251765,CRS831057,2025-09-24T16:49:39.908468,pa_c690f86d,True,,MOD415464,pending,510851138,,,2025-09-24T16:49:39.908468
,ASG220478,CRS831057,2025-09-24T16:49:39.908468,pa_13ce6ad6,True,,MOD772650,pending,510851138,,,2025-09-24T16:49:39.908468
,ASG746675,CRS831057,2025-09-24T16:49:39.908468,pa_b9aa9610,True,,MOD772650,pending,510851138,,,2025-09-24T16:49:39.908468
,ASG924252,CRS831057,2025-09-24T16:49:39.908468,pa_e72e600b,True,,MOD627975,pending,510851138,,,2025-09-24T16:49:39.908468
,ASG984246,CRS831057,2025-09-24T16:49:39.909175,pa_8ae0a369,True,,MOD627975,pending,510851138,,,2025-09-24T16:49:39.909175
,ASG299100,CRS831057,2025-09-24T16:49:39.909175,pa_959ec4ed,True,,MOD824980,pending,510851138,,,2025-09-24T16:49:39.909175
,ASG221221,CRS831057,2025-09-24T16:49:39.909175,pa_3bcb91dd,True,,MOD824980,pending,510851138,,,2025-09-24T16:49:39.909175
,ASG482072,CRS831057,2025-09-24T16:49:39.909175,pa_de099858,True,,MOD214559,pending,510851138,,,2025-09-24T16:49:39.909175
,ASG004712,CRS831057,2025-09-24T16:49:39.909175,pa_efc13e01,True,,MOD214559,pending,510851138,,,2025-09-24T16:49:39.909175
,ASG871008,CRS831057,2025-09-24T16:49:39.909175,pa_7453a02e,True,,MOD616746,pending,510851138,,,2025-09-24T16:49:39.909175
,ASG857855,CRS831057,2025-09-24T16:49:39.909175,pa_daab5af1,True,,MOD228517,pending,510851138,,,2025-09-24T16:49:39.909175
,ASG753549,CRS831057,2025-09-24T16:49:39.909175,fa_8b4d581c,False,,MOD228517,future,510851138,,,2025-09-24T16:49:39.909175
,ASG334226,CRS831057,2025-09-24T16:49:39.909175,fa_69ce16d3,False,,MOD982753,future,510851138,,,2025-09-24T16:49:39.909175
,ASG969040,CRS831057,2025-09-24T16:49:39.909175,fa_e6a14dcf,False,,MOD982753,future,510851138,,,2025-09-24T16:49:39.909175
,ASG680531,CRS831057,2025-09-24T16:49:39.909175,fa_c9c5f1fd,False,,MOD661977,future,510851138,,,2025-09-24T16:49:39.909175
,ASG119864,CRS831057,2025-09-24T16:49:39.909175,fa_f3f8cfdd,False,,MOD308740,future,510851138,,,2025-09-24T16:49:39.909175
,ASG430137,CRS831057,2025-09-24T16:49:39.909175,fa_558ab1df,False,,MOD308740,future,510851138,,,2025-09-24T16:49:39.909175
,ASG732860,CRS831057,2025-09-24T16:49:39.909175,fa_a2193791,False,,MOD788235,future,510851138,,,2025-09-24T16:49:39.909175
,ASG544071,CRS831057,2025-09-24T16:49:39.909175,fa_1446e1ec,False,,MOD959497,future,510851138,,,2025-09-24T16:49:39.909175
,ASG961711,CRS058797,2025-09-24T16:49:39.909175,fa_10b22ca4,False,,MOD342337,future,510851138,,,2025-09-24T16:49:39.909175
,ASG134566,CRS058797,2025-09-24T16:49:39.909175,fa_a3a0446a,False,,MOD987246,future,510851138,,,2025-09-24T16:49:39.909175
,ASG266948,CRS058797,2025-09-24T16:49:39.909175,fa_0c58a4b6,False,,MOD987246,future,510851138,,,2025-09-24T16:49:39.909175
,ASG156319,CRS058797,2025-09-24T16:49:39.909175,fa_f1a9b2be,False,,MOD764544,future,510851138,,,2025-09-24T16:49:39.909175
,ASG671266,CRS058797,2025-09-24T16:49:39.909175,fa_fb50f4de,False,,MOD764544,future,510851138,,,2025-09-24T16:49:39.909175
,ASG468722,CRS058797,2025-09-24T16:49:39.909175,fa_3c632d96,False,,MOD613318,future,510851138,,,2025-09-24T16:49:39.909175
,ASG000246,CRS058797,2025-09-24T16:49:39.910197,fa_677aeb93,False,,MOD613318,future,510851138,,,2025-09-24T16:49:39.910197
,ASG242021,CRS058797,2025-09-24T16:49:39.910197,fa_5c8b4f7b,False,,MOD389985,future,510851138,,,2025-09-24T16:49:39.910197
,ASG052242,CRS652689,2025-09-24T16:49:39.910197,fa_b9545cfd,False,,MOD272229,future,510851138,,,2025-09-24T16:49:39.910197
,ASG932521,CRS652689,2025-09-24T16:49:39.910197,fa_bee103ec,False,,MOD272229,future,510851138,,,2025-09-24T16:49:39.910197
,ASG194384,CRS652689,2025-09-24T16:49:39.910197,fa_16d96abd,False,,MOD430710,future,510851138,,,2025-09-24T16:49:39.910197
,ASG632615,CRS652689,2025-09-24T16:49:39.910197,fa_be8047fa,False,,MOD340216,future,510851138,,,2025-09-24T16:49:39.910197
,ASG996962,CRS652689,2025-09-24T16:49:39.910197,fa_9dab1084,False,,MOD340216,future,510851138,,,2025-09-24T16:49:39.910197
,ASG852989,CRS652689,2025-09-24T16:49:39.910197,fa_9ea13abe,False,,MOD730860,future,510851138,,,2025-09-24T16:49:39.910197
,ASG436735,CRS652689,2025-09-24T16:49:39.910197,fa_fe17dce1,False,,MOD730860,future,510851138,,,2025-09-24T16:49:39.910197
,ASG922746,CRS652689,2025-09-24T16:49:39.910197,fa_65a6411c,False,,MOD351862,future,510851138,,,2025-09-24T16:49:39.910197
,ASG569685,CRS652689,2025-09-24T16:49:39.910197,fa_3703cf42,False,,MOD351862,future,510851138,,,2025-09-24T16:49:39.910197
,ASG450416,CRS652689,2025-09-24T16:49:39.910197,fa_ffdff41e,False,,MOD152732,future,510851138,,,2025-09-24T16:49:39.910197
,ASG757487,CRS652689,2025-09-24T16:49:39.910197,fa_fecc4fa0,False,,MOD229518,future,510851138,,,2025-09-24T16:49:39.910197
,ASG811498,CRS652689,2025-09-24T16:49:39.910810,fa_4e51e66e,False,,MOD017828,future,510851138,,,2025-09-24T16:49:39.910810
,ASG309689,CRS652689,2025-09-24T16:49:39.910810,fa_5714ad94,False,,MOD017828,future,510851138,,,2025-09-24T16:49:39.910810
,ASG185223,CRS652689,2025-09-24T16:49:39.910810,fa_7fb086b2,False,,MOD346529,future,510851138,,,2025-09-24T16:49:39.910810
,ASG590848,CRS583398,2025-09-24T16:49:39.910992,pa_c2ccc4c9,True,,MOD217930,pending,510851138,,,2025-09-24T16:49:39.910992
,ASG505003,CRS583398,2025-09-24T16:49:39.910992,fa_395b03a0,False,,MOD416467,future,510851138,,,2025-09-24T16:49:39.910992
,ASG841128,CRS583398,2025-09-24T16:49:39.910992,pa_cc0734f0,True,,MOD416467,pending,510851138,,,2025-09-24T16:49:39.910992
,ASG327241,CRS583398,2025-09-24T16:49:39.910992,fa_5c24fa36,False,,MOD852923,future,510851138,,,2025-09-24T16:49:39.910992
,ASG234064,CRS583398,2025-09-24T16:49:39.910992,fa_03d1438e,False,,MOD852923,future,510851138,,,2025-09-24T16:49:39.910992
,ASG446368,CRS583398,2025-09-24T16:49:39.910992,fa_0687c318,False,,MOD295195,future,510851138,,,2025-09-24T16:49:39.910992
,ASG206847,CRS583398,2025-09-24T16:49:39.910992,fa_d3efd0c6,False,,MOD295195,future,510851138,,,2025-09-24T16:49:39.910992
,ASG959133,CRS583398,2025-09-24T16:49:39.910992,fa_94213995,False,,MOD489717,future,510851138,,,2025-09-24T16:49:39.910992
,ASG546268,CRS583398,2025-09-24T16:49:39.910992,fa_75baaccb,False,,MOD178390,future,510851138,,,2025-09-24T16:49:39.910992
,ASG486881,CRS430230,2025-09-24T16:49:39.910992,pa_a0d63835,True,,MOD700031,pending,334072557,,,2025-09-24T16:49:39.910992
,ASG976589,CRS430230,2025-09-24T16:49:39.910992,fa_b33b0f06,False,,MOD700031,future,334072557,,,2025-09-24T16:49:39.910992
,ASG606210,CRS430230,2025-09-24T16:49:39.910992,fa_5dc8597b,False,,MOD192486,future,334072557,,,2025-09-24T16:49:39.910992
,ASG613485,CRS430230,2025-09-24T16:49:39.910992,fa_d68ccdca,False,,MOD369841,future,334072557,,,2025-09-24T16:49:39.910992
,ASG534715,CRS430230,2025-09-24T16:49:39.910992,fa_6b7ad49f,False,,MOD369841,future,334072557,,,2025-09-24T16:49:39.910992
,ASG527103,CRS430230,2025-09-24T16:49:39.910992,fa_bcdcd1da,False,,MOD405876,future,334072557,,,2025-09-24T16:49:39.910992
,ASG442700,CRS430230,2025-09-24T16:49:39.910992,fa_6bedfa79,False,,MOD405876,future,334072557,,,2025-09-24T16:49:39.910992
,ASG517019,CRS430230,2025-09-24T16:49:39.910992,fa_c5e10992,False,,MOD975016,future,334072557,,,2025-09-24T16:49:39.910992
,ASG273230,CRS430230,2025-09-24T16:49:39.910992,fa_db30e460,False,,MOD016077,future,334072557,,,2025-09-24T16:49:39.910992
,ASG055313,CRS430230,2025-09-24T16:49:39.910992,fa_b5761b8a,False,,MOD635821,future,334072557,,,2025-09-24T16:49:39.910992
,ASG329057,CRS446141,2025-09-24T16:49:39.910992,fa_04e7bbbc,False,,MOD210995,future,334072557,,,2025-09-24T16:49:39.910992
,ASG284784,CRS446141,2025-09-24T16:49:39.910992,fa_9adf6803,False,,MOD210995,future,334072557,,,2025-09-24T16:49:39.910992
,ASG009429,CRS446141,2025-09-24T16:49:39.910992,fa_35004068,False,,MOD874307,future,334072557,,,2025-09-24T16:49:39.910992
,ASG687550,CRS446141,2025-09-24T16:49:39.910992,fa_a2aac43a,False,,MOD874307,future,334072557,,,2025-09-24T16:49:39.910992
,ASG628091,CRS446141,2025-09-24T16:49:39.910992,fa_640a31a3,False,,MOD735642,future,334072557,,,2025-09-24T16:49:39.910992
,ASG200193,CRS446141,2025-09-24T16:49:39.912995,fa_8492fc59,False,,MOD373068,future,334072557,,,2025-09-24T16:49:39.912995
,ASG432376,CRS446141,2025-09-24T16:49:39.912995,fa_e36a3848,False,,MOD373068,future,334072557,,,2025-09-24T16:49:39.912995
,ASG765867,CRS446141,2025-09-24T16:49:39.912995,fa_2196a1d8,False,,MOD532943,future,334072557,,,2025-09-24T16:49:39.912995
,ASG609768,CRS446141,2025-09-24T16:49:39.912995,fa_2f22ad1b,False,,MOD532943,future,334072557,,,2025-09-24T16:49:39.912995
,ASG914539,CRS446141,2025-09-24T16:49:39.912995,fa_5b6a5ead,False,,MOD666036,future,334072557,,,2025-09-24T16:49:39.912995
,ASG424151,CRS446141,2025-09-24T16:49:39.912995,fa_9ac3cf56,False,,MOD666036,future,334072557,,,2025-09-24T16:49:39.912995
,ASG528951,CRS446141,2025-09-24T16:49:39.912995,fa_7f58d5a8,False,,MOD450429,future,334072557,,,2025-09-24T16:49:39.912995
,ASG429405,CRS446141,2025-09-24T16:49:39.912995,fa_0b498a22,False,,MOD450429,future,334072557,,,2025-09-24T16:49:39.912995
,ASG488161,CRS446141,2025-09-24T16:49:39.912995,fa_c4ecce06,False,,MOD413247,future,334072557,,,2025-09-24T16:49:39.912995
,ASG367080,CRS446141,2025-09-24T16:49:39.912995,fa_d49bfe4a,False,,MOD413247,future,334072557,,,2025-09-24T16:49:39.912995
,ASG852991,CRS446141,2025-09-24T16:49:39.912995,fa_82283cce,False,,MOD682512,future,334072557,,,2025-09-24T16:49:39.912995
,ASG993493,CRS446141,2025-09-24T16:49:39.912995,fa_20501edc,False,,MOD682512,future,334072557,,,2025-09-24T16:49:39.912995
,ASG365489,CRS446141,2025-09-24T16:49:39.912995,fa_a3176b8d,False,,MOD330967,future,334072557,,,2025-09-24T16:49:39.912995
,ASG102439,CRS446141,2025-09-24T16:49:39.912995,fa_d905c296,False,,MOD330967,future,334072557,,,2025-09-24T16:49:39.912995
,ASG112449,CRS261592,2025-09-24T16:49:39.912995,pa_cb36bab7,True,,MOD360213,pending,334072557,,,2025-09-24T16:49:39.912995
,ASG057014,CRS261592,2025-09-24T16:49:39.912995,pa_9f148674,True,,MOD985400,pending,334072557,,,2025-09-24T16:49:39.912995
,ASG852721,CRS261592,2025-09-24T16:49:39.912995,pa_6a9eba9d,True,,MOD985400,pending,334072557,,,2025-09-24T16:49:39.912995
,ASG148982,CRS261592,2025-09-24T16:49:39.912995,pa_3d23e5a4,True,,MOD588503,pending,334072557,,,2025-09-24T16:49:39.912995
,ASG175536,CRS261592,2025-09-24T16:49:39.912995,pa_209a06ed,True,,MOD588503,pending,334072557,,,2025-09-24T16:49:39.912995
,ASG313401,CRS261592,2025-09-24T16:49:39.912995,pa_e1e751cc,True,,MOD633349,pending,334072557,,,2025-09-24T16:49:39.912995
,ASG410436,CRS261592,2025-09-24T16:49:39.912995,pa_94fed033,True,,MOD633349,pending,334072557,,,2025-09-24T16:49:39.912995
,ASG770137,CRS261592,2025-09-24T16:49:39.912995,pa_e55afbcf,True,,MOD426317,pending,334072557,,,2025-09-24T16:49:39.912995
,ASG098251,CRS261592,2025-09-24T16:49:39.912995,pa_7f182064,True,,MOD426317,pending,334072557,,,2025-09-24T16:49:39.912995
,ASG268002,CRS261592,2025-09-24T16:49:39.912995,pa_50a136ea,True,,MOD444415,pending,334072557,,,2025-09-24T16:49:39.912995
,ASG263927,CRS261592,2025-09-24T16:49:39.912995,pa_0487bc70,True,,MOD922432,pending,334072557,,,2025-09-24T16:49:39.912995
,ASG505574,CRS261592,2025-09-24T16:49:39.912995,fa_873610bb,False,,MOD955420,future,334072557,,,2025-09-24T16:49:39.912995
,ASG756236,CRS261592,2025-09-24T16:49:39.912995,fa_ef2b38fe,False,,MOD955420,future,334072557,,,2025-09-24T16:49:39.912995
,ASG394130,CRS261592,2025-09-24T16:49:39.912995,fa_82bd822f,False,,MOD895159,future,334072557,,,2025-09-24T16:49:39.912995
,ASG595646,CRS261592,2025-09-24T16:49:39.912995,fa_fe7a6f11,False,,MOD383486,future,334072557,,,2025-09-24T16:49:39.912995
,ASG037975,CRS261592,2025-09-24T16:49:39.912995,fa_dc6a75ce,False,,MOD383486,future,334072557,,,2025-09-24T16:49:39.912995
,ASG871008,CRS831057,2025-09-24T16:49:39.912995,pa_dc54d2b7,True,,MOD616746,pending,334072557,,,2025-09-24T16:49:39.912995
,ASG857855,CRS831057,2025-09-24T16:49:39.912995,fa_78d81178,False,,MOD228517,future,334072557,,,2025-09-24T16:49:39.912995
,ASG753549,CRS831057,2025-09-24T16:49:39.914994,fa_c9459e3c,False,,MOD228517,future,334072557,,,2025-09-24T16:49:39.914994
,ASG334226,CRS831057,2025-09-24T16:49:39.914994,fa_af6674b0,False,,MOD982753,future,334072557,,,2025-09-24T16:49:39.914994
,ASG969040,CRS831057,2025-09-24T16:49:39.914994,fa_568a9445,False,,MOD982753,future,334072557,,,2025-09-24T16:49:39.914994
,ASG680531,CRS831057,2025-09-24T16:49:39.914994,fa_1c08596a,False,,MOD661977,future,334072557,,,2025-09-24T16:49:39.914994
,ASG119864,CRS831057,2025-09-24T16:49:39.914994,fa_c869c447,False,,MOD308740,future,334072557,,,2025-09-24T16:49:39.914994
,ASG430137,CRS831057,2025-09-24T16:49:39.914994,fa_28254658,False,,MOD308740,future,334072557,,,2025-09-24T16:49:39.914994
,ASG732860,CRS831057,2025-09-24T16:49:39.915332,fa_13367e48,False,,MOD788235,future,334072557,,,2025-09-24T16:49:39.915332
,ASG544071,CRS831057,2025-09-24T16:49:39.915332,fa_ec9b813e,False,,MOD959497,future,334072557,,,2025-09-24T16:49:39.915332
,ASG961711,CRS058797,2025-09-24T16:49:39.915332,fa_b87483af,False,,MOD342337,future,334072557,,,2025-09-24T16:49:39.915332
,ASG134566,CRS058797,2025-09-24T16:49:39.915332,fa_5146b5e4,False,,MOD987246,future,334072557,,,2025-09-24T16:49:39.915332
,ASG266948,CRS058797,2025-09-24T16:49:39.915332,fa_73fbbd3e,False,,MOD987246,future,334072557,,,2025-09-24T16:49:39.915332
,ASG156319,CRS058797,2025-09-24T16:49:39.915332,fa_f6b20339,False,,MOD764544,future,334072557,,,2025-09-24T16:49:39.915332
,ASG671266,CRS058797,2025-09-24T16:49:39.915332,fa_d04cfc30,False,,MOD764544,future,334072557,,,2025-09-24T16:49:39.915332
,ASG468722,CRS058797,2025-09-24T16:49:39.915332,fa_dc8de285,False,,MOD613318,future,334072557,,,2025-09-24T16:49:39.915332
,ASG000246,CRS058797,2025-09-24T16:49:39.915332,fa_6c2f2fba,False,,MOD613318,future,334072557,,,2025-09-24T16:49:39.915332
,ASG242021,CRS058797,2025-09-24T16:49:39.915332,fa_e435e7df,False,,MOD389985,future,334072557,,,2025-09-24T16:49:39.915332
,ASG052242,CRS652689,2025-09-24T16:49:39.915332,fa_84fb52ec,False,,MOD272229,future,334072557,,,2025-09-24T16:49:39.915332
,ASG932521,CRS652689,2025-09-24T16:49:39.915332,fa_ee79cdfc,False,,MOD272229,future,334072557,,,2025-09-24T16:49:39.915332
,ASG194384,CRS652689,2025-09-24T16:49:39.915332,fa_79e96211,False,,MOD430710,future,334072557,,,2025-09-24T16:49:39.915332
,ASG632615,CRS652689,2025-09-24T16:49:39.915332,fa_8f8d488b,False,,MOD340216,future,334072557,,,2025-09-24T16:49:39.915332
,ASG996962,CRS652689,2025-09-24T16:49:39.915332,fa_79abeb5a,False,,MOD340216,future,334072557,,,2025-09-24T16:49:39.915332
,ASG852989,CRS652689,2025-09-24T16:49:39.915332,fa_1805cfd9,False,,MOD730860,future,334072557,,,2025-09-24T16:49:39.915332
,ASG436735,CRS652689,2025-09-24T16:49:39.915332,fa_a01c870f,False,,MOD730860,future,334072557,,,2025-09-24T16:49:39.915332
,ASG922746,CRS652689,2025-09-24T16:49:39.915332,fa_1d2a9828,False,,MOD351862,future,334072557,,,2025-09-24T16:49:39.915332
,ASG569685,CRS652689,2025-09-24T16:49:39.915332,fa_148ee3dd,False,,MOD351862,future,334072557,,,2025-09-24T16:49:39.915332
,ASG450416,CRS652689,2025-09-24T16:49:39.915332,fa_9ee04ca5,False,,MOD152732,future,334072557,,,2025-09-24T16:49:39.915332
,ASG757487,CRS652689,2025-09-24T16:49:39.915332,fa_5f92d785,False,,MOD229518,future,334072557,,,2025-09-24T16:49:39.915332
,ASG811498,CRS652689,2025-09-24T16:49:39.916333,fa_ca4e51fd,False,,MOD017828,future,334072557,,,2025-09-24T16:49:39.916333
,ASG309689,CRS652689,2025-09-24T16:49:39.916333,fa_60d17c61,False,,MOD017828,future,334072557,,,2025-09-24T16:49:39.916333
,ASG185223,CRS652689,2025-09-24T16:49:39.916333,fa_e4108df0,False,,MOD346529,future,334072557,,,2025-09-24T16:49:39.916333
,ASG467978,CRS583398,2025-09-24T16:49:39.916333,pa_54d75c86,True,,MOD624828,pending,334072557,,,2025-09-24T16:49:39.916333
